ID,UserId,CourseId,Progress,StartDate,Completed
EN2685,EMP297,COR1976,100,2023-06-10,1
EN2686,EMP029,COR1207,100,2023-06-10,1
EN2687,EMP292,COR1995,18,2023-06-11,0
EN2688,EMP175,COR1836,100,2023-06-11,1
EN2689,EMP169,COR0303,100,2023-06-11,1
EN2690,EMP253,COR0450,72,2023-06-11,0
EN2691,EMP146,COR0867,100,2023-06-12,1
EN2692,EMP214,COR0630,100,2023-06-13,1
EN2693,EMP120,COR1321,99,2023-06-13,0
EN2694,EMP029,COR0512,100,2023-06-13,1
EN2695,EMP127,COR1911,100,2023-06-14,1
EN2696,EMP149,COR1810,100,2023-06-14,1
EN2697,EMP104,COR0530,100,2023-06-14,1
EN2698,EMP053,COR0363,6,2023-06-14,0
EN2699,EMP225,COR1363,18,2023-06-14,0
EN2700,EMP169,COR1361,100,2023-06-14,1
EN2701,EMP192,COR0234,38,2023-06-15,0
EN2702,EMP242,COR1645,100,2023-06-15,1
EN2703,EMP042,COR0582,3,2023-06-15,0
EN2704,EMP220,COR1461,79,2023-06-15,0
EN2705,EMP007,COR0129,100,2023-06-15,1
EN2706,EMP233,COR0241,100,2023-06-15,1
EN2707,EMP165,COR1807,80,2023-06-15,0
EN2708,EMP024,COR0284,100,2023-06-16,1
EN2709,EMP099,COR0591,46,2023-06-16,0
EN2710,EMP038,COR1761,4,2023-06-16,0
EN2711,EMP163,COR1256,100,2023-06-16,1
EN2712,EMP250,COR1814,54,2023-06-17,0
EN2713,EMP080,COR1213,100,2023-06-17,1
EN2714,EMP281,COR0405,100,2023-06-17,1
EN2715,EMP169,COR0451,100,2023-06-17,1
EN2716,EMP132,COR1277,100,2023-06-17,1
EN2717,EMP211,COR1203,76,2023-06-17,0
EN2718,EMP107,COR1521,30,2023-06-17,0
EN2719,EMP266,COR1454,73,2023-06-17,0
EN2720,EMP243,COR1273,74,2023-06-18,0
EN2721,EMP264,COR1879,100,2023-06-18,1
EN2722,EMP093,COR0631,48,2023-06-18,0
EN2723,EMP100,COR0327,100,2023-06-18,1
EN2724,EMP233,COR0317,100,2023-06-18,1
EN2725,EMP133,COR1252,100,2023-06-18,1
EN2726,EMP061,COR0169,89,2023-06-18,0
EN2727,EMP273,COR1952,100,2023-06-18,1
EN2728,EMP173,COR1011,100,2023-06-19,1
EN2729,EMP183,COR1030,21,2023-06-19,0
EN2730,EMP184,COR0495,100,2023-06-19,1
EN2731,EMP199,COR0843,100,2023-06-19,1
EN2732,EMP191,COR0189,50,2023-06-19,0
EN2733,EMP149,COR1978,100,2023-06-20,1
EN2734,EMP041,COR1583,100,2023-06-20,1
EN2735,EMP119,COR1167,34,2023-06-20,0
EN2736,EMP169,COR0626,100,2023-06-21,1
EN2737,EMP232,COR1660,100,2023-06-21,1
EN2738,EMP130,COR1189,59,2023-06-21,0
EN2739,EMP084,COR0645,70,2023-06-21,0
EN2740,EMP238,COR0576,100,2023-06-22,1
EN2741,EMP128,COR1168,27,2023-06-22,0
EN2742,EMP167,COR1041,100,2023-06-22,1
EN2743,EMP270,COR0062,70,2023-06-23,0
EN2744,EMP047,COR0454,100,2023-06-23,1
EN2745,EMP247,COR1911,100,2023-06-23,1
EN2746,EMP248,COR0040,47,2023-06-23,0
EN2747,EMP097,COR0850,100,2023-06-23,1
EN2748,EMP009,COR0614,100,2023-06-23,1
EN2749,EMP132,COR0536,100,2023-06-24,1
EN2750,EMP179,COR0882,100,2023-06-24,1
EN2751,EMP073,COR0688,100,2023-06-24,1
EN2752,EMP116,COR1184,64,2023-06-25,0
EN2753,EMP015,COR0658,100,2023-06-25,1
EN2754,EMP073,COR0835,21,2023-06-25,0
EN2755,EMP272,COR1507,100,2023-06-25,1
EN2756,EMP100,COR1777,100,2023-06-26,1
EN2757,EMP170,COR1093,60,2023-06-26,0
EN2758,EMP233,COR0176,100,2023-06-26,1
EN2759,EMP092,COR1696,100,2023-06-26,1
EN2760,EMP017,COR0882,4,2023-06-26,0
EN2761,EMP039,COR0505,33,2023-06-26,0
EN2762,EMP002,COR1210,100,2023-06-26,1
EN2763,EMP176,COR1006,100,2023-06-26,1
EN2764,EMP274,COR1782,100,2023-06-27,1
EN2765,EMP156,COR1632,100,2023-06-27,1
EN2766,EMP073,COR1966,100,2023-06-27,1
EN2767,EMP281,COR0219,100,2023-06-27,1
EN2768,EMP158,COR0296,100,2023-06-28,1
EN2769,EMP037,COR1330,94,2023-06-28,0
EN2770,EMP232,COR1703,100,2023-06-28,1
EN2771,EMP120,COR0473,78,2023-06-28,0
EN2772,EMP049,COR0996,100,2023-06-28,1
EN2773,EMP056,COR1296,100,2023-06-28,1
EN2774,EMP202,COR0765,100,2023-06-29,1
EN2775,EMP081,COR1109,64,2023-06-29,0
EN2776,EMP088,COR1554,100,2023-06-29,1
EN2777,EMP181,COR1506,50,2023-06-29,0
EN2778,EMP006,COR1392,40,2023-06-30,0
EN2779,EMP248,COR0759,100,2023-07-01,1
EN2780,EMP221,COR1958,10,2023-07-01,0
EN2781,EMP251,COR1688,100,2023-07-01,1
EN2782,EMP288,COR0356,65,2023-07-01,0
EN2783,EMP250,COR1083,100,2023-07-01,1
EN2784,EMP214,COR1009,100,2023-07-02,1
EN2785,EMP273,COR0780,100,2023-07-02,1
EN2786,EMP122,COR1633,68,2023-07-02,0
EN2787,EMP269,COR1078,100,2023-07-02,1
EN2788,EMP256,COR1670,100,2023-07-02,1
EN2789,EMP088,COR0781,100,2023-07-03,1
EN2790,EMP076,COR0355,100,2023-07-03,1
EN2791,EMP275,COR1790,49,2023-07-04,0
EN2792,EMP252,COR1312,100,2023-07-04,1
EN2793,EMP189,COR0520,95,2023-07-04,0
EN2794,EMP272,COR0832,50,2023-07-04,0
EN2795,EMP235,COR0381,56,2023-07-04,0
EN2796,EMP287,COR0734,20,2023-07-05,0
EN2797,EMP086,COR1977,100,2023-07-05,1
EN2798,EMP261,COR0471,100,2023-07-05,1
EN2799,EMP100,COR1880,100,2023-07-06,1
EN2800,EMP034,COR1228,100,2023-07-07,1
EN2801,EMP043,COR0975,84,2023-07-07,0
EN2802,EMP016,COR1432,25,2023-07-07,0
EN2803,EMP015,COR1251,100,2023-07-07,1
EN2804,EMP067,COR1473,57,2023-07-07,0
EN2805,EMP073,COR0633,100,2023-07-08,1
EN2806,EMP190,COR0607,100,2023-07-08,1
EN2807,EMP229,COR0681,94,2023-07-08,0
EN2808,EMP271,COR0686,43,2023-07-09,0
EN2809,EMP018,COR0270,17,2023-07-09,0
EN2810,EMP087,COR0212,100,2023-07-09,1
EN2811,EMP066,COR0221,100,2023-07-09,1
EN2812,EMP247,COR1985,9,2023-07-09,0
EN2813,EMP078,COR1579,100,2023-07-09,1
EN2814,EMP022,COR1561,100,2023-07-10,1
EN2815,EMP234,COR0204,85,2023-07-10,0
EN2816,EMP036,COR1429,100,2023-07-11,1
EN2817,EMP038,COR0698,51,2023-07-11,0
EN2818,EMP112,COR0110,100,2023-07-12,1
EN2819,EMP223,COR0800,100,2023-07-12,1
EN2820,EMP098,COR0299,100,2023-07-12,1
EN2821,EMP265,COR1157,100,2023-07-12,1
EN2822,EMP090,COR1553,100,2023-07-13,1
EN2823,EMP124,COR1533,100,2023-07-13,1
EN2824,EMP080,COR1105,100,2023-07-13,1
EN2825,EMP150,COR1631,77,2023-07-13,0
EN2826,EMP163,COR1649,100,2023-07-13,1
EN2827,EMP036,COR0106,100,2023-07-13,1
EN2828,EMP063,COR0552,100,2023-07-14,1
EN2829,EMP004,COR0801,100,2023-07-14,1
EN2830,EMP093,COR1977,100,2023-07-14,1
EN2831,EMP166,COR0993,100,2023-07-14,1
EN2832,EMP263,COR0418,100,2023-07-14,1
EN2833,EMP009,COR0171,100,2023-07-14,1
EN2834,EMP205,COR0504,100,2023-07-14,1
EN2835,EMP169,COR0744,69,2023-07-15,0
EN2836,EMP177,COR1409,14,2023-07-15,0
EN2837,EMP173,COR0257,21,2023-07-15,0
EN2838,EMP228,COR1141,100,2023-07-15,1
EN2839,EMP230,COR0749,23,2023-07-15,0
EN2840,EMP173,COR0204,98,2023-07-15,0
EN2841,EMP201,COR0311,78,2023-07-15,0
EN2842,EMP205,COR0513,39,2023-07-15,0
EN2843,EMP172,COR1692,100,2023-07-15,1
EN2844,EMP277,COR0503,100,2023-07-16,1
EN2845,EMP039,COR0793,100,2023-07-16,1
EN2846,EMP019,COR0443,100,2023-07-16,1
EN2847,EMP238,COR0976,100,2023-07-17,1
EN2848,EMP008,COR0436,47,2023-07-17,0
EN2849,EMP277,COR0433,14,2023-07-17,0
EN2850,EMP039,COR1404,100,2023-07-17,1
EN2851,EMP231,COR1955,100,2023-07-17,1
EN2852,EMP168,COR1623,18,2023-07-17,0
EN2853,EMP278,COR0682,100,2023-07-17,1
EN2854,EMP119,COR1135,100,2023-07-18,1
EN2855,EMP093,COR1473,100,2023-07-18,1
EN2856,EMP037,COR1502,100,2023-07-18,1
EN2857,EMP077,COR1936,64,2023-07-19,0
EN2858,EMP070,COR0975,100,2023-07-19,1
EN2859,EMP011,COR1823,19,2023-07-19,0
EN2860,EMP240,COR1203,100,2023-07-19,1
EN2861,EMP124,COR0526,100,2023-07-20,1
EN2862,EMP298,COR0724,100,2023-07-21,1
EN2863,EMP157,COR0650,58,2023-07-21,0
EN2864,EMP271,COR0552,92,2023-07-21,0
EN2865,EMP210,COR0687,100,2023-07-22,1
EN2866,EMP043,COR1758,100,2023-07-22,1
EN2867,EMP246,COR1429,59,2023-07-22,0
EN2868,EMP274,COR0896,5,2023-07-22,0
EN2869,EMP271,COR0167,100,2023-07-22,1
EN2870,EMP181,COR1485,51,2023-07-22,0
EN2871,EMP203,COR1369,99,2023-07-23,0
EN2872,EMP247,COR0011,88,2023-07-23,0
EN2873,EMP200,COR0567,65,2023-07-23,0
EN2874,EMP270,COR1220,12,2023-07-23,0
EN2875,EMP221,COR1067,39,2023-07-23,0
EN2876,EMP293,COR0737,66,2023-07-23,0
EN2877,EMP262,COR1247,89,2023-07-23,0
EN2878,EMP003,COR0042,56,2023-07-23,0
EN2879,EMP086,COR1347,28,2023-07-23,0
EN2880,EMP021,COR0007,100,2023-07-23,1
EN2881,EMP007,COR1053,100,2023-07-24,1
EN2882,EMP267,COR1724,100,2023-07-24,1
EN2883,EMP139,COR1981,98,2023-07-24,0
EN2884,EMP042,COR0829,100,2023-07-24,1
EN2885,EMP267,COR1310,100,2023-07-25,1
EN2886,EMP009,COR0325,93,2023-07-25,0
EN2887,EMP257,COR1808,62,2023-07-25,0
EN2888,EMP190,COR0296,100,2023-07-25,1
EN2889,EMP167,COR0037,100,2023-07-25,1
EN2890,EMP262,COR0488,100,2023-07-25,1
EN2891,EMP201,COR0392,100,2023-07-25,1
EN2892,EMP272,COR1387,100,2023-07-25,1
EN2893,EMP259,COR0583,79,2023-07-26,0
EN2894,EMP242,COR0936,100,2023-07-26,1
EN2895,EMP120,COR1385,48,2023-07-26,0
EN2896,EMP281,COR1456,95,2023-07-26,0
EN2897,EMP117,COR0382,5,2023-07-26,0
EN2898,EMP183,COR0689,100,2023-07-26,1
EN2899,EMP159,COR1876,19,2023-07-27,0
EN2900,EMP257,COR1582,100,2023-07-27,1
EN2901,EMP163,COR0369,100,2023-07-27,1
EN2902,EMP028,COR0235,6,2023-07-27,0
EN2903,EMP094,COR1074,100,2023-07-27,1
EN2904,EMP119,COR0563,26,2023-07-28,0
EN2905,EMP198,COR0003,100,2023-07-28,1
EN2906,EMP166,COR1844,100,2023-07-28,1
EN2907,EMP198,COR0475,80,2023-07-28,0
EN2908,EMP089,COR0729,94,2023-07-28,0
EN2909,EMP271,COR1456,48,2023-07-28,0
EN2910,EMP021,COR0823,100,2023-07-28,1
EN2911,EMP089,COR0088,100,2023-07-28,1
EN2912,EMP221,COR1009,100,2023-07-29,1
EN2913,EMP194,COR1771,68,2023-07-29,0
EN2914,EMP138,COR0852,100,2023-07-29,1
EN2915,EMP192,COR1407,100,2023-07-29,1
EN2916,EMP117,COR1255,100,2023-07-30,1
EN2917,EMP050,COR0288,100,2023-07-30,1
EN2918,EMP282,COR0133,34,2023-07-30,0
EN2919,EMP116,COR0111,100,2023-07-31,1
EN2920,EMP033,COR1759,100,2023-07-31,1
EN2921,EMP213,COR1301,32,2023-07-31,0
EN2922,EMP222,COR0297,91,2023-07-31,0
EN2923,EMP166,COR0718,100,2023-07-31,1
EN2924,EMP092,COR1003,100,2023-07-31,1
EN2925,EMP126,COR1183,4,2023-07-31,0
EN2926,EMP167,COR0283,71,2023-08-01,0
EN2927,EMP215,COR1310,100,2023-08-01,1
EN2928,EMP206,COR0684,76,2023-08-01,0
EN2929,EMP230,COR0538,45,2023-08-01,0
EN2930,EMP289,COR1086,100,2023-08-01,1
EN2931,EMP262,COR1877,100,2023-08-01,1
EN2932,EMP077,COR1054,100,2023-08-01,1
EN2933,EMP219,COR0623,100,2023-08-01,1
EN2934,EMP126,COR0431,100,2023-08-01,1
EN2935,EMP228,COR1965,96,2023-08-02,0
EN2936,EMP049,COR0957,100,2023-08-02,1
EN2937,EMP213,COR1597,100,2023-08-02,0
EN2938,EMP296,COR0940,49,2023-08-02,0
EN2939,EMP052,COR1569,100,2023-08-02,1
EN2940,EMP119,COR0271,100,2023-08-03,1
EN2941,EMP181,COR0847,100,2023-08-03,1
EN2942,EMP011,COR1755,100,2023-08-03,1
EN2943,EMP070,COR1359,100,2023-08-03,1
EN2944,EMP258,COR0879,77,2023-08-03,0
EN2945,EMP041,COR1403,100,2023-08-03,1
EN2946,EMP039,COR0771,100,2023-08-03,1
EN2947,EMP199,COR0572,100,2023-08-03,1
EN2948,EMP004,COR0521,55,2023-08-04,0
EN2949,EMP218,COR0438,73,2023-08-04,0
EN2950,EMP133,COR1365,100,2023-08-04,1
EN2951,EMP006,COR1078,64,2023-08-04,0
EN2952,EMP221,COR1875,100,2023-08-04,1
EN2953,EMP202,COR1411,100,2023-08-05,1
EN2954,EMP044,COR0148,100,2023-08-05,1
EN2955,EMP195,COR1681,100,2023-08-05,1
EN2956,EMP214,COR0977,41,2023-08-05,0
EN2957,EMP035,COR1202,100,2023-08-05,1
EN2958,EMP215,COR1974,76,2023-08-05,0
EN2959,EMP172,COR1171,90,2023-08-05,0
EN2960,EMP213,COR1260,43,2023-08-05,0
EN2961,EMP148,COR1336,100,2023-08-05,1
EN2962,EMP144,COR1363,39,2023-08-06,0
EN2963,EMP237,COR1268,100,2023-08-06,1
EN2964,EMP093,COR1933,55,2023-08-06,0
EN2965,EMP098,COR0544,100,2023-08-06,1
EN2966,EMP072,COR1657,44,2023-08-06,0
EN2967,EMP112,COR0965,100,2023-08-07,1
EN2968,EMP022,COR0754,90,2023-08-07,0
EN2969,EMP169,COR1330,100,2023-08-07,1
EN2970,EMP095,COR0587,2,2023-08-07,0
EN2971,EMP291,COR1690,53,2023-08-08,0
EN2972,EMP209,COR1340,7,2023-08-08,0
EN2973,EMP168,COR0581,85,2023-08-08,0
EN2974,EMP062,COR1332,1,2023-08-08,0
EN2975,EMP264,COR0567,7,2023-08-08,0
EN2976,EMP048,COR1510,41,2023-08-08,0
EN2977,EMP069,COR1280,100,2023-08-08,1
EN2978,EMP086,COR1103,94,2023-08-08,0
EN2979,EMP257,COR0095,100,2023-08-08,1
EN2980,EMP210,COR1751,100,2023-08-08,1
EN2981,EMP033,COR0778,100,2023-08-08,1
EN2982,EMP150,COR1037,100,2023-08-09,1
EN2983,EMP257,COR1213,100,2023-08-09,1
EN2984,EMP058,COR0830,56,2023-08-09,0
EN2985,EMP062,COR0407,100,2023-08-09,1
EN2986,EMP193,COR1883,16,2023-08-09,0
EN2987,EMP136,COR1085,100,2023-08-09,1
EN2988,EMP007,COR1038,74,2023-08-09,0
EN2989,EMP207,COR1004,100,2023-08-10,1
EN2990,EMP019,COR0551,89,2023-08-10,0
EN2991,EMP218,COR1521,9,2023-08-10,0
EN2992,EMP060,COR0292,100,2023-08-10,1
EN2993,EMP036,COR1290,100,2023-08-10,1
EN2994,EMP060,COR1834,100,2023-08-10,1
EN2995,EMP169,COR1504,100,2023-08-10,1
EN2996,EMP199,COR1779,64,2023-08-11,0
EN2997,EMP233,COR0262,100,2023-08-11,1
EN2998,EMP291,COR1241,100,2023-08-11,1
EN2999,EMP033,COR0144,100,2023-08-11,1
EN3000,EMP065,COR0725,100,2023-08-11,1
EN3001,EMP194,COR1342,100,2023-08-11,1
EN3002,EMP062,COR0453,100,2023-08-12,1
EN3003,EMP195,COR0873,100,2023-08-12,1
EN3004,EMP146,COR1567,71,2023-08-12,0
EN3005,EMP089,COR1058,8,2023-08-13,0
EN3006,EMP137,COR0569,100,2023-08-13,1
EN3007,EMP064,COR1626,57,2023-08-13,0
EN3008,EMP057,COR0307,81,2023-08-13,0
EN3009,EMP065,COR0276,100,2023-08-14,1
EN3010,EMP289,COR1281,100,2023-08-14,1
EN3011,EMP228,COR0839,100,2023-08-14,1
EN3012,EMP092,COR0881,48,2023-08-14,0
EN3013,EMP018,COR1014,71,2023-08-14,0
EN3014,EMP172,COR0709,100,2023-08-14,1
EN3015,EMP262,COR1992,100,2023-08-14,1
EN3016,EMP054,COR0982,62,2023-08-15,0
EN3017,EMP208,COR0534,100,2023-08-15,1
EN3018,EMP160,COR1772,40,2023-08-15,0
EN3019,EMP172,COR0204,100,2023-08-15,1
EN3020,EMP251,COR0234,56,2023-08-16,0
EN3021,EMP065,COR1982,100,2023-08-16,1
EN3022,EMP037,COR0326,69,2023-08-16,0
EN3023,EMP138,COR1953,100,2023-08-16,1
EN3024,EMP050,COR1024,100,2023-08-16,1
EN3025,EMP246,COR1870,100,2023-08-16,1
EN3026,EMP254,COR0917,78,2023-08-16,0
EN3027,EMP190,COR1097,100,2023-08-17,1
EN3028,EMP148,COR1037,100,2023-08-17,1
EN3029,EMP236,COR0418,35,2023-08-17,0
EN3030,EMP136,COR0586,100,2023-08-17,1
EN3031,EMP231,COR0952,98,2023-08-18,0
EN3032,EMP037,COR0674,100,2023-08-18,1
EN3033,EMP291,COR0377,92,2023-08-18,0
EN3034,EMP099,COR1017,100,2023-08-19,1
EN3035,EMP221,COR1047,100,2023-08-19,1
EN3036,EMP064,COR0670,95,2023-08-19,0
EN3037,EMP238,COR0308,100,2023-08-19,1
EN3038,EMP130,COR0561,100,2023-08-19,1
EN3039,EMP188,COR0227,34,2023-08-19,0
EN3040,EMP002,COR0725,5,2023-08-20,0
EN3041,EMP300,COR0447,53,2023-08-20,0
EN3042,EMP167,COR1028,100,2023-08-20,1
EN3043,EMP231,COR0467,44,2023-08-20,0
EN3044,EMP294,COR1162,100,2023-08-21,1
EN3045,EMP101,COR0378,100,2023-08-21,1
EN3046,EMP006,COR1549,100,2023-08-21,1
EN3047,EMP298,COR1369,50,2023-08-21,0
EN3048,EMP132,COR0924,46,2023-08-22,0
EN3049,EMP087,COR0934,24,2023-08-22,0
EN3050,EMP251,COR0719,100,2023-08-22,1
EN3051,EMP166,COR1081,100,2023-08-22,1
EN3052,EMP260,COR0696,30,2023-08-22,0
EN3053,EMP297,COR1111,40,2023-08-22,0
EN3054,EMP088,COR1724,100,2023-08-22,1
EN3055,EMP208,COR0374,100,2023-08-22,1
EN3056,EMP081,COR0420,91,2023-08-22,0
EN3057,EMP257,COR0620,80,2023-08-23,0
EN3058,EMP125,COR1485,100,2023-08-23,1
EN3059,EMP257,COR1043,73,2023-08-23,0
EN3060,EMP117,COR1361,100,2023-08-23,1
EN3061,EMP170,COR1085,19,2023-08-24,0
EN3062,EMP087,COR1202,100,2023-08-24,1
EN3063,EMP152,COR1248,100,2023-08-24,1
EN3064,EMP007,COR0241,42,2023-08-24,0
EN3065,EMP088,COR1287,100,2023-08-25,1
EN3066,EMP178,COR1281,0,2023-08-25,0
EN3067,EMP109,COR1686,100,2023-08-25,1
EN3068,EMP013,COR0308,12,2023-08-25,0
EN3069,EMP208,COR0268,100,2023-08-25,1
EN3070,EMP135,COR0297,79,2023-08-26,0
EN3071,EMP099,COR0525,59,2023-08-26,0
EN3072,EMP090,COR1204,100,2023-08-26,1
EN3073,EMP124,COR1340,100,2023-08-26,1
EN3074,EMP028,COR1356,100,2023-08-27,1
EN3075,EMP156,COR0518,100,2023-08-27,1
EN3076,EMP132,COR1808,77,2023-08-27,0
EN3077,EMP232,COR1458,100,2023-08-27,1
EN3078,EMP109,COR0193,100,2023-08-28,1
EN3079,EMP059,COR1566,48,2023-08-28,0
EN3080,EMP082,COR1874,36,2023-08-28,0
EN3081,EMP034,COR0262,24,2023-08-28,0
EN3082,EMP070,COR0069,90,2023-08-28,0
EN3083,EMP226,COR0242,88,2023-08-29,0
EN3084,EMP050,COR0131,100,2023-08-29,1
EN3085,EMP037,COR0216,100,2023-08-29,1
EN3086,EMP151,COR0125,55,2023-08-30,0
EN3087,EMP205,COR1512,100,2023-08-30,1
EN3088,EMP254,COR1252,15,2023-08-30,0
EN3089,EMP011,COR1691,100,2023-08-30,1
EN3090,EMP058,COR0788,28,2023-08-30,0
EN3091,EMP009,COR1403,100,2023-08-30,1
EN3092,EMP004,COR1759,100,2023-08-31,1
EN3093,EMP285,COR1344,79,2023-08-31,0
EN3094,EMP143,COR1718,100,2023-08-31,1
EN3095,EMP063,COR1778,100,2023-08-31,1
EN3096,EMP013,COR0396,56,2023-08-31,0
EN3097,EMP252,COR1566,19,2023-08-31,0
EN3098,EMP205,COR1118,20,2023-09-01,0
EN3099,EMP282,COR0902,59,2023-09-01,0
EN3100,EMP069,COR0241,100,2023-09-01,1
EN3101,EMP088,COR0115,72,2023-09-01,0
EN3102,EMP134,COR0533,32,2023-09-02,0
EN3103,EMP160,COR0460,44,2023-09-02,0
EN3104,EMP238,COR1310,42,2023-09-02,0
EN3105,EMP247,COR0664,60,2023-09-02,0
EN3106,EMP085,COR0465,50,2023-09-02,0
EN3107,EMP004,COR0278,93,2023-09-02,0
EN3108,EMP163,COR0341,63,2023-09-02,0
EN3109,EMP143,COR0520,100,2023-09-02,1
EN3110,EMP089,COR1984,77,2023-09-02,0
EN3111,EMP099,COR0242,46,2023-09-03,0
EN3112,EMP244,COR0151,74,2023-09-03,0
EN3113,EMP290,COR1010,100,2023-09-03,1
EN3114,EMP017,COR1578,26,2023-09-03,0
EN3115,EMP184,COR0004,100,2023-09-04,1
EN3116,EMP083,COR1829,39,2023-09-04,0
EN3117,EMP118,COR1165,100,2023-09-04,1
EN3118,EMP261,COR1923,100,2023-09-04,1
EN3119,EMP239,COR1947,100,2023-09-05,1
EN3120,EMP271,COR0946,100,2023-09-05,1
EN3121,EMP207,COR1176,100,2023-09-05,1
EN3122,EMP260,COR0712,100,2023-09-05,1
EN3123,EMP092,COR1022,100,2023-09-05,1
EN3124,EMP111,COR0329,59,2023-09-05,0
EN3125,EMP050,COR0557,82,2023-09-05,0
EN3126,EMP070,COR0897,100,2023-09-06,1
EN3127,EMP080,COR0204,100,2023-09-06,1
EN3128,EMP181,COR1709,100,2023-09-06,1
EN3129,EMP298,COR0116,100,2023-09-06,1
EN3130,EMP037,COR0572,100,2023-09-07,1
EN3131,EMP228,COR1333,100,2023-09-08,1
EN3132,EMP199,COR0984,100,2023-09-08,1
EN3133,EMP101,COR1202,100,2023-09-08,1
EN3134,EMP063,COR1238,8,2023-09-08,0
EN3135,EMP274,COR0569,3,2023-09-08,0
EN3136,EMP106,COR0537,100,2023-09-08,1
EN3137,EMP163,COR1414,29,2023-09-08,0
EN3138,EMP129,COR0179,69,2023-09-08,0
EN3139,EMP225,COR1861,19,2023-09-08,0
EN3140,EMP210,COR1976,100,2023-09-09,1
EN3141,EMP220,COR1133,34,2023-09-09,0
EN3142,EMP037,COR1058,100,2023-09-09,1
EN3143,EMP192,COR1182,95,2023-09-10,0
EN3144,EMP243,COR1961,100,2023-09-10,1
EN3145,EMP124,COR0934,39,2023-09-10,0
EN3146,EMP240,COR0467,100,2023-09-10,1
EN3147,EMP271,COR1370,100,2023-09-11,1
EN3148,EMP167,COR0218,11,2023-09-11,0
EN3149,EMP055,COR0946,97,2023-09-11,0
EN3150,EMP198,COR1502,100,2023-09-12,1
EN3151,EMP116,COR1469,100,2023-09-13,1
EN3152,EMP081,COR1840,53,2023-09-13,0
EN3153,EMP290,COR0449,100,2023-09-13,1
EN3154,EMP013,COR0829,29,2023-09-13,0
EN3155,EMP273,COR0147,100,2023-09-14,1
EN3156,EMP079,COR0479,92,2023-09-14,0
EN3157,EMP216,COR0378,14,2023-09-14,0
EN3158,EMP208,COR1942,17,2023-09-14,0
EN3159,EMP161,COR0615,100,2023-09-14,1
EN3160,EMP181,COR0967,100,2023-09-14,1
EN3161,EMP127,COR1501,9,2023-09-14,0
EN3162,EMP225,COR0186,100,2023-09-14,1
EN3163,EMP163,COR0052,100,2023-09-15,1
EN3164,EMP099,COR0782,100,2023-09-15,1
EN3165,EMP203,COR1801,100,2023-09-16,1
EN3166,EMP016,COR1035,100,2023-09-16,1
EN3167,EMP110,COR0842,97,2023-09-16,0
EN3168,EMP181,COR0732,100,2023-09-16,1
EN3169,EMP219,COR0553,96,2023-09-16,0
EN3170,EMP230,COR0396,80,2023-09-16,0
EN3171,EMP158,COR0591,99,2023-09-17,0
EN3172,EMP176,COR0518,100,2023-09-17,1
EN3173,EMP124,COR1380,100,2023-09-17,1
EN3174,EMP090,COR0585,95,2023-09-17,0
EN3175,EMP246,COR1030,92,2023-09-17,0
EN3176,EMP249,COR0457,100,2023-09-17,1
EN3177,EMP279,COR1403,9,2023-09-18,0
EN3178,EMP283,COR0756,100,2023-09-18,1
EN3179,EMP146,COR0350,51,2023-09-18,0
EN3180,EMP214,COR0478,98,2023-09-18,0
EN3181,EMP143,COR0558,100,2023-09-18,1
EN3182,EMP117,COR0107,100,2023-09-18,1
EN3183,EMP109,COR0172,59,2023-09-19,0
EN3184,EMP079,COR1444,100,2023-09-19,1
EN3185,EMP161,COR1071,100,2023-09-19,1
EN3186,EMP024,COR1655,100,2023-09-20,1
EN3187,EMP262,COR1420,83,2023-09-20,0
EN3188,EMP120,COR0651,100,2023-09-20,1
EN3189,EMP060,COR1466,85,2023-09-20,0
EN3190,EMP229,COR0408,10,2023-09-20,0
EN3191,EMP057,COR0543,39,2023-09-21,0
EN3192,EMP044,COR0054,32,2023-09-21,0
EN3193,EMP032,COR1050,16,2023-09-21,0
EN3194,EMP288,COR0304,83,2023-09-21,0
EN3195,EMP009,COR1334,100,2023-09-21,1
EN3196,EMP239,COR0454,100,2023-09-21,1
EN3197,EMP047,COR0636,100,2023-09-21,1
EN3198,EMP071,COR1814,100,2023-09-21,1
EN3199,EMP047,COR0251,100,2023-09-21,1
EN3200,EMP160,COR0732,100,2023-09-21,1
EN3201,EMP157,COR1097,100,2023-09-21,1
EN3202,EMP011,COR0010,60,2023-09-22,0
EN3203,EMP261,COR0672,55,2023-09-22,0
EN3204,EMP088,COR0968,54,2023-09-22,0
EN3205,EMP204,COR0950,52,2023-09-22,0
EN3206,EMP190,COR1727,26,2023-09-23,0
EN3207,EMP172,COR1614,4,2023-09-23,0
EN3208,EMP225,COR0193,100,2023-09-24,1
EN3209,EMP050,COR0238,49,2023-09-24,0
EN3210,EMP298,COR1210,100,2023-09-24,1
EN3211,EMP129,COR1705,26,2023-09-24,0
EN3212,EMP156,COR1419,100,2023-09-24,1
EN3213,EMP122,COR0033,100,2023-09-25,1
EN3214,EMP238,COR1583,100,2023-09-25,1
EN3215,EMP161,COR0505,100,2023-09-25,1
EN3216,EMP256,COR0080,100,2023-09-26,1
EN3217,EMP052,COR0744,48,2023-09-26,0
EN3218,EMP065,COR0782,100,2023-09-26,1
EN3219,EMP232,COR0767,90,2023-09-26,0
EN3220,EMP022,COR1239,6,2023-09-26,0
EN3221,EMP108,COR0141,73,2023-09-26,0
