CourseID,title,short_intro,category,total_enrollments,completion_rate,total_completions,skills
COR0444,SAP Technology Consultant  Professional Certificate,Success house past notice reflect phone commercial.,Leadership and Management,3412,0.8332356389214537,2843,"['Creativity', 'Agile Development', 'Problem Solving']"
COR0445,Gestión de Proyectos de Google Professional Certificate,Amount take together. Usually however so fast follow either way.,Liderazgo y Gestión,3336,0.7251199040767387,2419,"['Agile Development', 'Collaboration', 'Creativity', 'Excel']"
COR0446,AWS Cloud Solutions Architect  Professional Certificate,Guy public build head effort down marriage chance. In Republican toward discussion middle near.,Cloud Computing,2735,0.7089579524680073,1939,"['Software Development', 'Excel', 'Collaboration']"
COR0447,Arizona State University TESOL Professional Certificate,Whatever authority event true each now instead involve. Eat almost herself hope choose.,Learning English,4223,0.9336964243428842,3943,"['Critical Thinking', 'Data Analysis', 'Problem Solving', 'Financial Modeling']"
COR0448,Salesforce Sales Operations Professional Certificate,Home though so course article.,Business Essentials,1359,0.8682855040470935,1180,"['Python', 'Data Analysis', 'Collaboration']"
COR0449,Diseño de Experiencia del Usuario (UX) de Google Professional Certificate,Center enjoy company choose cause main push produce. Pull support player in officer today growth ok.,Diseño y Producto,1918,0.600104275286757,1151,"['Python', 'Financial Modeling']"
COR0450,Preparing for Google Cloud Certification: Machine Learning Engineer Professional Certificate,Unit hair notice company somebody five.,Cloud Computing,1512,0.7890211640211641,1193,"['Software Development', 'Critical Thinking', 'Creativity']"
COR0451,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate,Language dream able inside bank another first.,Machine Learning,3028,0.7717965653896962,2337,"['Project Management', 'Python']"
COR0452,Preparing for Google Cloud Certification: Cloud Architect Professional Certificate,Accept black writer remember only minute step.,Cloud Computing,1702,0.8031727379553466,1367,"['Software Development', 'Data Analysis', 'Critical Thinking', 'Financial Modeling']"
COR0453,Google Data Analytics (PT) Professional Certificate,Long manager authority. Road describe form always radio wind.,Data Analysis,2021,0.5304304799604156,1072,"['Problem Solving', 'Financial Modeling', 'Communication', 'Critical Thinking']"
COR0454,Preparing for Google Cloud Certification: Cloud Engineer Professional Certificate,Quite simply look western.,Cloud Computing,665,0.8962406015037594,596,"['Collaboration', 'Financial Modeling', 'Python']"
COR0455,Análise de marketing da Meta Professional Certificate,Probably who car participant risk particularly head imagine. Everybody blue peace expect various fine author management.,Marketing,4258,0.5331141380930015,2270,"['Data Analysis', 'Problem Solving']"
COR0456,Preparing for Google Cloud Certification: Cloud DevOps Engineer Professional Certificate,Each deep story artist position election.,Cloud Computing,4959,0.8683202258519863,4306,"['Project Management', 'Agile Development']"
COR0457,Preparing for Google Cloud Certification: Cloud Developer Professional Certificate,Him together teacher agree man. Glass present region threat well also.,Cloud Computing,1292,0.9520123839009288,1230,"['Project Management', 'Communication']"
COR0458,Preparing for Google Cloud Certification: Cloud Security Engineer Professional Certificate,Include even short institution day.,Cloud Computing,2671,0.9861475102957694,2634,"['Excel', 'Project Management', 'Problem Solving', 'Python']"
COR0459,Preparing for Google Cloud Certification: Cloud Network Engineer Professional Certificate,Here themselves can. Many us now brother how final political.,Cloud Computing,2509,0.7959346353128737,1997,"['Critical Thinking', 'Data Analysis', 'Creativity']"
COR0460,PwC GST Taxation Executive  Professional Certificate,List production feeling large worker rate.,Finance,1459,0.6168608636052091,900,"['Data Analysis', 'Problem Solving']"
COR0461,Salesforce Sales Development Representative Professional Certificate,Understand rest action sign. Increase street standard.,Business Essentials,742,0.7304582210242587,542,"['Communication', 'Agile Development', 'Python']"
COR0462,SAS Programmer Professional Certificate,Camera usually professor wife rest. Her industry how themselves own near now.,Data Analysis,4482,0.999330655957162,4479,"['Collaboration', 'Problem Solving']"
COR0463,Google UX Design (PT) Professional Certificate,Hotel be meeting check mean. Stand significant relationship owner.,Design and Product,3449,0.7109307045520441,2452,"['Excel', 'Collaboration', 'Communication']"
COR0464,Google Project Management (PT) Professional Certificate,Threat and beautiful base. National part pretty head message set maintain.,Leadership and Management,670,0.8462686567164179,567,"['Software Development', 'Critical Thinking', 'Creativity', 'Excel']"
COR0465,Microsoft Azure Data Scientist Associate (DP-100)  Professional Certificate,Still score door history.,Software Development,4977,0.9807112718505124,4881,"['Agile Development', 'Data Analysis', 'Financial Modeling', 'Project Management']"
COR0466,Google Data Analytics Professional Certificate,Religious home late degree among Mr situation. Consider must analysis paper.,Data Analysis,3742,0.8182789951897381,3062,"['Python', 'Project Management', 'Agile Development', 'Software Development']"
COR0467,Google Project Management Professional Certificate,Always some painting oil close. No result especially draw final fast area.,Leadership and Management,1020,0.8009803921568628,817,"['Python', 'Financial Modeling', 'Problem Solving', 'Creativity']"
COR0468,Google データアナリティクス Professional Certificate,Summer west open natural price happy better.,データ分析,1221,0.7067977067977068,863,"['Creativity', 'Data Analysis']"
COR0469,Tally Bookkeeper Professional Certificate,Service low glass door.,Finance,1573,0.5187539732994279,816,"['Critical Thinking', 'Agile Development', 'Financial Modeling']"
COR0470,تحليلات البيانات من Google Professional Certificate,Dinner affect event through. Challenge individual effort network themselves organization activity miss.,Data Analysis,2850,0.9614035087719298,2740,"['Creativity', 'Problem Solving', 'Critical Thinking']"
COR0471,SAS Visual Business Analytics Professional Certificate,List minute history provide radio hair exist. Treatment money large career.,Data Analysis,762,0.5196850393700787,396,"['Python', 'Problem Solving']"
COR0472,Google UX Design Professional Certificate,May everybody suggest power street.,Design and Product,3474,0.7987910189982729,2775,"['Agile Development', 'Financial Modeling', 'Communication']"
COR0473,Palo Alto Networks Cybersecurity Professional Certificate,Piece little foreign trouble often take. Be black since course increase.,Security,1123,0.7720391807658059,867,"['Financial Modeling', 'Problem Solving']"
COR0474,Google IT Support (Deutsch)  Professional Certificate,Information listen sport dark economy family board total.,Support and Operations,3020,0.578476821192053,1747,"['Project Management', 'Data Analysis', 'Critical Thinking', 'Agile Development']"
COR0475,Google IT Support Professional Certificate,Part which whole candidate rest.,Support and Operations,3471,0.8052434456928839,2795,"['Excel', 'Data Analysis', 'Agile Development']"
COR0476,Google Project Management (DE) Professional Certificate,Might account democratic board above line.,Leadership and Management,2207,0.7489805165382872,1653,"['Agile Development', 'Creativity', 'Communication']"
COR0477,Marketing en redes sociales de Meta Professional Certificate,Firm film agreement almost share.,Marketing,1781,0.8090960134755755,1441,"['Agile Development', 'Excel', 'Problem Solving', 'Collaboration']"
COR0478,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版 Professional Certificate,Year wall final.,Machine Learning,3833,0.6167492825463083,2364,"['Software Development', 'Python', 'Data Analysis', 'Collaboration']"
COR0479,Analitik Data Google Professional Certificate,Seat station college yet medical. Kid draw road station land.,Data Analysis,4758,0.925178646490122,4402,"['Data Analysis', 'Communication', 'Project Management', 'Software Development']"
COR0480,Google Data Analytics (DE) Professional Certificate,Both middle state stuff price.,Data Analysis,2191,0.6467366499315381,1417,"['Collaboration', 'Critical Thinking', 'Excel', 'Data Analysis']"
COR0481,IBM Machine Learning Professional Certificate,Conference conference anyone beyond house.,Machine Learning,450,0.5955555555555555,268,"['Financial Modeling', 'Project Management']"
COR0482,Microsoft Azure Data Engineering Associate (DP-203) Professional Certificate,Cultural think main fine air. Beyond environment report start everything in.,Data Analysis,2105,0.9548693586698336,2010,"['Creativity', 'Financial Modeling', 'Excel']"
COR0483,IBM Mainframe Developer Professional Certificate,Agree fight sell body blood student trouble.,Software Development,2038,0.9450441609421,1926,"['Creativity', 'Python', 'Financial Modeling', 'Agile Development']"
COR0484,Google Cloud Digital Leader Training Professional Certificate,Management next young. Magazine away set pretty instead.,Cloud Computing,457,0.899343544857768,411,"['Critical Thinking', 'Excel']"
COR0485,IBM z/OS Mainframe Practitioner Professional Certificate,Popular reality increase dream clearly. Already scene cause statement laugh describe station.,Data Management,1764,0.6479591836734694,1143,"['Critical Thinking', 'Data Analysis']"
COR0486,Soporte de Tecnologías de la Información de Google Professional Certificate,Police number feeling however have.,Support and Operations,159,0.7672955974842768,122,"['Critical Thinking', 'Software Development']"
COR0487,Suporte em TI do Google Professional Certificate,Face me relate around even director second.,Operações e suporte,818,0.5501222493887531,450,"['Communication', 'Python', 'Project Management', 'Data Analysis']"
